bca_id,building,award,fy,gfa,address,postal_code,district,developer,architect,structural_eng,me_eng,land_cons,qs,main_contractor,fac_mgt,esd_cons,esco_cons,green_cons,description,green_features,building_use
D84C7052-4C33-47E2-8AB5-119BFA3A7E52,Symrise R&D Rejuvenate Phase 1,Green Mark Gold,FY17,6497.56,"226 & 228 Pandan Loop, Singapore 128412",128412,5,Symrise Asia Pacific Pte Ltd,C.K.A Architectural Consultants Ltd,ABL Consultants Pte Ltd,OX+A Consultants Pte Ltd,Precise Development Pte Ltd,,,Cushman & Wakefield (S) Pte Ltd,SCA Design Pte Ltd,Building System & Diagnostics Pte Ltd,-,Symrise Asia Pacific Pte Ltd is one of the leading provider of fragrances flavors active ingredients and aroma chemicals as well as sensorial and nutritional solutions for the perfume cosmetic pharmaceutical food beverage pet food and baby food industries. Located at 228 Pandan loop the new erection of the 8 storey R&D building with ancillary office extension is designed with extensive green features through passive and active strategies with holistic approach achieving BCA Green Mark Gold Award.,['Chiller plant system with efficiency of 0.6 kW/RTon. 2. Energy efficient LED lightings 3. High performance facade system with ETTV = 38.26W/m2'],Industrial
9F4FD78C-A974-481D-8685-80CA9A4D71BB,Solaris,Green Mark Platinum,FY10,51274.3,1 FUSIONOPOLIS WALK,138628,5,SB (Solaire) Investment Pte Ltd,"CPG Consultants Pte Ltd, T.R. Hamzah & Yeang Sdn. Bhd.",Arup Singapore Pte Ltd,CPG Consultants Pte Ltd,Tropical Environment Pte Ltd,,Soil-Build (Pte) Ltd,Connell Wagner Pte Ltd,Acviron Acoustics Consultants Pte Ltd,Connell Wagner Pte Ltd,-," Solaris is a 15 storey high building comprised of two tower blocks separated by a Grand central atrium located in the research and business park of Central Singapore’s one-north community. It is a multi-tenanted facility for Infocomms Media Science and Engineering Research and Development.
  ","['  Operable skylight louver', ' Natural ventilated Atrium with daylight design', ' Solar shaft to enhance the natural daylight to the building', ' Eco-Cell and 400m3 Rainwater Harvesting Tank', ' Extensive roof gardens and continuous vertical landscaping']",
9F5D39B8-7047-4221-9DFB-7E2682E0405C,Ministry of Education,Green Mark Platinum,FY18,51479.2,1 North Buona Vista Drive.,138675,5,Ministry of Education,,,Cushman & Wakefield Facilities & Engineering (S) Ltd,,,,,-,Cushman & Wakefield Facilities & Engineering (S) Ltd,-,The Ministry of Education Building is located at 1 North Buona Vista consisting of 27-storey office tower block 5-storey podium block and 4-storey basement carpark. The building was constructed in year 2000 and has GFA of 51 479 mÂ².,['High efficiency chiller plant under GESP contract Motion sensors at meeting rooms toilets and lobbies Underfloor air-conditioning system Certified PUB Water Efficient Building Use of NEWater for toilet flushing and cooling tower'],
9F65235D-3811-42E4-9713-0D673AF7F8C5,National Museum of Singapore,Green Mark Gold Plus,FY20,20305.92,"93 Stamford Road, Singapore 178897",178897,-,National Heritage Board,,Bescon Consulting Engineers Pte,,,,,,-,-,-,-,['-'],Institutional
d116f422-cbba-4f39-a144-9c4c2871572e,Hall 9,Green Mark Platinum,FY22,15000,24 Nanyang Avenue,639811,-,Nanyang Technological University,,,,,,,SMM Surbana Jurong,SMM Surbana Jurong ,,-,"Located at 24 Nanyang Avenue, Hall of Residence 9 that comprised of 4 accommodation blocks, each at 6 storeys high, with total of 336 units for the undergraduate students.The hall houses facilities such as the TV lounges, pantries, laundry rooms, etc.",['-'],
D150931A-3BE6-4364-932C-664650B6B7A9,Standard Chartered @ Changi (1st recertification),Green Mark Platinum,FY13,27076.58,"7 Changi Business Park Crescent, Singapore 486028",486028,16,Standard Chartered @ Changi,,,,,,,Jones Lang LaSalle,G-Energy Global,G-Energy Global,-,Standard Charted @ Changi is an office building located along Changi Business Park Crescent. It consists of 6 storeys and a basement carpark.,"['Estimated energy savings: 98 438.13 kWh/yr; estimated water savings: 14 715 m3/yr', 'Low ETTV value of 39.3W/m2. Usage of double glazed low emission glass', 'Use of T5 fluorescent lightings with photocell sensors and motion sensors for office areas', 'Provision of 96kWp solar panel to harvest renewable energy', 'Integrated grey water condensate water and rain water harvesting system for toilet flushing', 'Green Wall Corner provides educational program featuring endangered plant species renewable energy harvested in the building electrical and water consumption of the building and waste management', 'Extensive drought tolerant greeneries at 1st storey landscape and roof top garden', 'Extensive usage of environmentally friendly products', 'High efficiency air filters are used in the AHUs with CO2 sensors to ensure good indoor air quality', 'High amount of recycled material used throughout fit out']",Office
D16393E9-6CA1-4F8E-8CB5-7FA0BEA002F9,Warehouse Complex @Jalan Besut,Green Mark Gold,FY18,19996.69,6 Jalan Besut S(619560),619560,22,SP PowerAssets Ltd,The Architects Circle Pte Ltd,,Mott Macdonald Singapore Pte Ltd,,,Planar One & Associates Pte Ltd,Mott Macdonald Singapore Pte Ltd,-,-,-,Proposed New Erection of 6 Storey Warehouse Complex on Lot 9048A PT MK06 At Jalan Besut,"['Naturally Ventilared Warehouse Use of LED and T5 Lighting with high frequency ballast Use of Water Efficient Fittings WELS ""Excellent""']",Industrial
d16f32b3-2c7e-4988-823e-98cd7c6addf0,CHANGI CHAPEL AND MUSEUM,Green Mark Certified,FY21,1112.58,1000 UPPER CHANGI ROAD NORTH SINGAPORE 507707,507707,17,NATIONAL HERITAGE BOARD,,,HY M&E CONSULTANCY SERVICES PTE LTD,,,,NATIONAL HERITAGE BOARD,NIL,NIL,-,"Changi Chapel and Museum is a single storey World War II interpretative centre located at Upper Changi Road North. The museum features stories of the prisoners of war and civilians interned in Changi prison camp during the Japanese Occupation. Some green features include energy efficient VRV system, use of LED lighting and efficient water fittings.","['Using energy efficient LED lightings', 'Using efficient unitary/VRF system with high COP (5.52)', 'Using 3 ticks water fittings']",Office
D1729248-1284-443C-AB1C-8729ADF34FF7,Fuji Xerox Towers (1st recertification),Green Mark Platinum,FY11,0,"80 Anson Road, Singapore 079907",79907,2,City Developments Limited / Hong Leong Properties Pte Ltd,,,,,,,City Developments Limited / Hong Leong Properties Pte Ltd,-,G-Energy Global Pte Ltd,-,A 38-storey office building with retail space with 3 levels of basement carpark located within the Central Business District at 80 Anson Road.,"['Estimated energy savings: 2 998 596 kWh/yr; Estimated water savings: 65 106 m3/yr', 'Chiller plant efficiency of 0.62 kW/RT', 'Permanent measurement and verification instrumentation for the monitoring of chilled-water plant efficiency and heat balancing', 'Heat pipe system for pre-cooled air for AHUs', 'Automatic condenser tube cleaning system', 'Energy Monitoring and Analysis Services (EMAS) for remote monitoring analysis performance tracking & evaluation and report generation', 'Recycling of all AHU condensates for cooling towers and sprinkler tank', 'Motion sensors to control lighting in toilets and staircases', 'Roof top garden and carpark guidance system']",Others
D1744846-5D1D-4FF1-87C3-AB25B1911724,Grand Copthorne Waterfront Hotel,Green Mark Gold,FY11,48997,"392 Havelock Road, Singapore 169663",169663,3,CDL Hospitality Real Estate Investment Trust,,,,,,,Kaer Pte Ltd,Grand Copthorne Waterfront Hotel Engineering Team,Kaer Pte Ltd,-,Grand Copthrone Waterfront Hotel Singapore a 5 Star Hotel with 574 rooms 30 storey building the acres of guestroom function rooms corridors offices lobbies food and beverage outlets with 2 basement storey carpark.,"['Estimated energy savings: 2 522 926 kWh/yr; Estimated water savings: 128 362 m3/yr', 'Use of heat pump system', 'VSD control for most of the AHU', 'Motion sensors for common toilets', 'NEWater for cooling towers and laundry equipment']",Hotel
D17B3220-48F9-477D-B78D-F04D93188EF6,Nanyang Technological University District,Green Mark Platinum,FY20,1365832,"50 Nanyang Avenue, Singapore 639798",0,0,Nanyang Technological University,NIL,Beca Carter Hollings & Ferner (S.E. Asia) Pte Ltd,Not Applicable,Not Applicable,,Not Applicable,,-,-,-,-,['-'],Office
D3789A73-058B-4B70-A3BC-225C7B4324FE,Keppel Bay Tower (1st Re-certification),Green Mark Platinum,FY14,41840,"1 HarbourFront Avenue, Singapore 098632",98632,4,HarbourFront One Private Limited,,,,,,,Keppel FMO Pte Ltd,Johnson Controls (S) Pte Ltd,Johnson Controls (S) Pte Ltd,-,"Completed in 2002 Keppel Bay Tower is an eighteen-storey commercial building comprising a six-storey podium and a basement carpark. Located within the Keppel Bay precinct the Grade A office tower is a five-minute drive from the Central Business District. It is close to a wide range of dining and entertainment facilities such as VivoCity St James Power Station and Resorts World Sentosa integrated resort.
The building has a total Gross Floor Area of about 42 000 sqm and Net Lettable Area of 36 035 sqm.
 ","['Chiller plant system efficiency of 0.60 kW/RT', 'Provision of permanent instrumentation to monitor the chiller plant operating system efficiency', 'Use of WELS-certified fittings and awarded as Water Efficient Building', 'LED lightings for car park and staircases and motion sensor control of lightings at staircases and toilets', 'All AHUs are equipped with high efficiency Merv 14 air filter', 'Auto tube cleaning system for the chiller plant', 'Temperature and CO2 sensor display at lift lobbies']",Office
C2F6763D-BA04-4CE7-A966-BC9561333DBF,Rolls-Royce Achord,Green Mark Platinum,FY11,28229,1 Seletar Aerospace Crescent Singapore 797565,797565,28,Rolls-Royce Singapore Pte Ltd,Hwang Architects Pte Ltd,B.C. Koh & Partners Pte Ltd,"Shinsung Eng Co., Ltd / Nylect Engineering Pte Ltd",Earthscape Concepts Pte Ltd,,Boustead Projects Pte Ltd,CH2M Hill Singapore Pte Ltd,-,G-Energy Global Pte Ltd,-,Rolls Royce Achord is a single user industrial development comprising a single storey factory with 2 storey ancillary building at 1 Seletar Aerospace Crescent.,['Estimated energy savings: 13 939 724 kWh/yr; Estimated water savings: 32 555m3/yr; ETTV: 19.21 W/m22. Green architectural design resulting in low ETTV. 3. Efficient chiller plant system with performance of 0.605 kW/ton and lighting using T5 fluorescent tubes. 4. Heat recovery system for control of temperature and humidity. 5. Rainwater for toilet flushing and landscape irrigation. 6. Stormwater management system to filter rainwater. 7. 100% recycling of AHU condensates and use of permanent measurement and verification instrumentation for the monitoring of chilled-water plant efficiency and heat balancing. 8. Green corner to showcase the monitoring of energy and water consumption'],Industrial
C300CD21-D639-4EDF-B18F-BF8E8B9603F9,Corporation Place,Green Mark Platinum,FY20,76185,"2 Corporation Road, Singapore 618494",618494,-,HSBC Institutional Trust Services (Singapore) Limited As Trustee of Ascendas Real Estate Investment Trust (the Trustee),,,,,,,,-,-,-,-,['-'],Commercial
c312157a-94fb-4e4b-aa18-7ebe38a1cb5a,Lianhua Primary School,Green Mark Gold,FY21,19541.81,2 Bukit Batok Street 52,659243,23,Lianhua Primary School,,,,,,,SMM Pte Ltd,SMM Pte Ltd,-,-,"Construction of Lianhua Primary School was completed in 1988 and its Official Opening was in September 1990. It is located at Bukit Batok Street 52 with a site area of 19542 m2. In 2015, the school underwent PERI upgrading. It is equipped with facilities like classrooms, computer and science laboratories, art rooms, music rooms, band room, dance studio, PAL rooms and Outdoor Education room. To encourage a healthy lifestyle, the school provides sport facilities like a gymnasium, fitness corner, indoor sports hall, playground and a field.","['A schedule for air-conditioning is formulated to reduce unnecessary usage of AC system', 'Energy and water usage are monitored and documented with reasons for high and low consumption. These information on trends of energy and water utilization are communicated to both staff and students to encourage them to reduce consumption if necessary', 'Recycling bins for paper can be found in offices. Separate bins to segregate general waste, food waste and plastic bottles/metal cans can be seen in the canteen. With the recycling bins placed at strategic location']",Office
C314BD62-02E9-4757-9BDA-F0CF336907DB,Project Link,Green Mark Gold,FY17,6925.61,2 Tuas Bay Walk,636982,22,PACIFIC REFRESHMENTS PTE LTD,CHEW SU CHUAN ADRIAN,LING BOON KOK ALLAN,MOK LIP WEE SANDY,,,M+W SINGAPORE PTE LTD,,-,-,-,PART 2/PART 4-STOREY SINGLE-USER WAREHOUSE DEVELOPMENT COMPRISING A BLOCK OF AUTOMATED STORAGE AND RETRIEVAL SYSTEM (ASRS) WAREHOUSE A BLOCK OF ANCILLARY USE BUILDING AND A LINKBRIDGE,['Low ETTV (6.97 W/m2) 2 Power-Efficient MV Fan System â€“ 47% improvement in motor power requirement over baseline 3 High percentage of WELS Certified Excellent Water Fittings (39 of 45) used in the building'],Industrial
C3176191-1D01-48B7-A9BD-FBE6FCFDCC3D,Senja Hawker Centre,Green Mark Platinum,FY20,3958.07,"2 Senja Close, Singapore 677632",-,14,National Environment Agency,Tan + Tsakonas Architects,Conteem Engineers Pte Ltd,,,,PQS Consultants Pte Ltd,,-,-,-,-,['-'],Commercial
C32687FE-CBD4-480F-BBC1-90FBEACF3167,Punggol PARCVISTA,Green Mark Gold,FY13,88187,"312, 312A, 312B, 312C and 313, 313A, 313B, 313C Sumang Link(on Lots 1556X PT, 1241A PT & 2045V PT Mk 21)",820312,19,Housing & Development Board,ONG&ONG Pte Ltd,Meinhardt (S) Pte Ltd,Rankine & Hill (S) Pte Ltd,ONG&ONG Pte Ltd,,FONDA GLOBAL ENGINEERING Pte Ltd,,-,-,-,Punggol PARCVISTA is a Public Housing Development comprising of 6 Blocks of 16-Storey Residential Building (Total 682 Units) and 1 Block of Multi-Storey Car Park with Commercial Community Facilities & Precinct Pavilion.,"['Provision of T5 lighting', 'LED Lamps', 'Motor-roomless l.ift', 'water sub-meters', 'Bioswale']",Public Housing
C3319E05-77B7-4695-9282-E8B78348947E,State Courts Towers,Green Mark Platinum,FY18,112486,"1 Havelock Square, Singapore 059724",59724,1,Subordinate Courts,CPG CONSULTANTS PTE LTD,,CPG CONSULTANTS PTE LTD,PLANTWERKZ PTE LTD,,SAMSUNG C&T CORPORATION,CPG CONSULTANTS PTE LTD,-,-,-,The State Courts Towers will be located along Upper Cross Street next to the existing State Courts building. It comprises of a Courts Tower and an Office Tower linked by 39 bridges at about 178m high with an area of about 112 000 sqm. The State Courts Towers will house more than 60 courtrooms and over 50 hearing chambers to meet the needs of the society providing greater access to justice and timely dispute resolution.,['Good building orientation with ETTV of 35.04 W/sq.m Water-Cooled Chiller Plant system of 0.60 kW/RT 99.8% LED to achieve 45% improvement in lighting performance Green plot ratio of 2.95 49% water savings over code compliance building Sustainable Construction to achieve CUI of 0.50 Siphonic Drainage System'],Institutional
C348CA94-2781-4265-BFB1-605EDBE40A08,Kent Vale ll Staff Housing Development,Green Mark Platinum,FY12,54315.06,"115 Clementi Road, Singapore 129799",129799,5,National University of Singapore,MKPL Architects Pte Ltd,KTP Consultants Pte Ltd,J.Roger Preston (S) Pte Ltd,Sitetectonix Pte Ltd,,Tiong Seng Contractors Pte Ltd,"National University of Singapore, Office of Estate and Development",-,Lighting Planners Associates (S) Pte. Ltd. ,-,The Proposed Kentvale II Staff Housing Development is composed of 2 blocks of 24-storey and 1 block of 25 storey residential buidlign with a total of 352 units. It also includes 1 block of 3-storey Communal Block A which houses a swimming pool communal facilites and administration offices and 1 block of single storey Communal Block B with swimming pool and changing rooms. This development is located on Lot 02046C MK03 at 101 Clementi Road.,"['Estimated energy savings: 593 783.93 kWh/yr; Estimated water savings: 98 982.14m3/yr', 'Energy efficient LED lighting to corridor common lobbies and staircase', 'Motion Sensor with built-in photo sensor at toilets and stairs’ lightings', 'Green roof and sky Terrace gardens at Apartments and Communal Blk A', 'Low VOC paint for internal areas for Apartments and Communal Blk A', 'Building Management System (BMS) to monitor energy and water usage', 'Re-usable Formwork system', 'Off-form Construction – Reduced raw material consumption amndays and delivery trips for materials']",Residential
C358777C-443B-4DBF-AB20-7D54E4416195,State Courts Towers Network Room,Green Mark Platinum,FY18,0,"1 Havelock Square, Singapore 059724",059724,1,State Courts Building,,CPG Consultants Pte Ltd,,,,,,-,-,-,-,['-'],Data Centre
C3698023-CC35-482B-8480-D497F7F95631,Shuqun Primary School,Green Mark Gold,FY20,18738,"8 Jurong West St 51, Singapore 649332",649332,-,Mrs Sara de Souza,,,,,,,,-,-,-,-,['-'],Institutional (School)
12a7591c-4c45-42d4-a706-e5c69c1df713,Penrose,Green Mark Gold Plus,FY21,52337.42,"20 Sims Drive 387395, 22 Sims Drive 387396, 24 Sims Drive 387397, 26 Sims Drive 387398, 28 Sims Drive 387399, 30 Sims Drive 387400",387395,14,NovaSims Development Pte Ltd,P&T Consultants Pte Ltd,TW-Asia Consultants Pte Ltd,United Project Consultants Pte Ltd,Ecoplan Asia Pte Ltd,,Lian Beng Construction (1988) Pte Ltd,,-,-,-,"PROPOSED RESIDENTIAL FLAT DEVELOPMENT COMPRISING OF 5 BLOCKS OF 18-STOREY RESIDENTIAL FLATS, (TOTAL: 566 UNITS) AND CHILD CARE CENTRE WITH 4-STOREY MULTI STOREY CARPARK, 1 BASEMENT CARPARK, AND SWIMMING POOL AND COMMUNAL FACILITIES MK24 ON LOT 11029X SIMS DRIVE (GEYLANG PLANNING AREA)","['North South Orientation for all residential blocks', 'Provision of lush greenery with Green Plot Ratio of 8.37', 'Certification of PUB Active, Beautiful and Clean Waters', 'Low RETV value of 19.93 W/m2', 'Provision of water efficient automated irrigation system of 25% of landscape areas']",Office
12C838BB-AFC6-49BC-A7D8-60035CFDD302,"Ngee Ann Polytechnic Blocks 4 to 8, 23, 25, 27 & 31",Green Mark Gold Plus,FY20,68568.62,"535 Clementi Road, Singapore 599489",599489,-,Ngee Ann Polytechnic,,Squire Mech Pte Ltd,,,,,,-,-,-,-,['-'],Institutional
e0db570b-4a3d-41ab-b390-5dbe6db6a7f4,BOMBARDIER,Green Mark Gold,FY21,20704.18,8 & 12 Seletar Aerospace Heights,797548,28,BP-BBD2 PTE LTD,HA Architects Pte Ltd,BC Koh & Partners LLP,Design Aire Engineering (S) Pte Ltd,Earthscape Concepts Pte Ltd,,Boustead Projects E&C Pte Ltd,,IGnesis Consultants Pte Ltd,-,-,PROPOSED ERECTION OF A PART 1-STOREY / PART 3-STOREY SINGLE-USER HANGAR CUM ANCILLARY OFFICE DEVELOPMENT BUSINESS 2) ON LOT 04780C PT MK 20 (JTC PLOT E1A) AND A SINGLE STOREY SINGLE USER HANGAR DEVELOPMENT (BUSINESS 2) ON LOT 04779W MK 20 (JTC PLOT E2) AT SELETAR AEROSPACE HEIGHTS,"['Good envelope design that can achieve ETTV of 26.6 W/m2', 'Extensive usage of Solar PV', 'Energy-efficient lighting design that is 61.03% better than SS530']",Office
E0F17DCE-98D2-4139-87A5-9EFB8041C6E0,"Blk 111, 112, 114, 115, 116, 117, 118, 119(MSCP) Edgefield Plains",Green Mark Gold Plus,FY15,132114,"BLK 111, 112, 114, 115, 116, 117, 118, 119(MSCP) EDGEFIELD PLAINS",820111,19,Pasir Ris-Punggol Town Council,,,,,,,EM Services Pte Ltd,SembCorp Pte Ltd ,EM Services Pte Ltd ,-,"The Precinct in C13 & 14 comprises of 7 residential Blocksï¼› Blk 111 112 114
115 116 117 118 and 1 Multi-Storey Carparks Blk 107 & Blk 109 located along 
Punggol Field at cross junction of Edgefield Plains.
It houses a total number of 889 dwelling units consisting of 198 nos of 4 Room
195 nos. of 5 Room & 496 nos. of Executive Room type.","['T5 Lightings', 'VVVF Lift System', 'Auto On/Off Switch for High Jet Water Spray', 'Recycling Bins at every block collected every alternate day', 'Open Space Ventilation']",Residential
E0FAB3FB-6C19-419E-9585-DEFC1A25E121,MULTI-STOREY VEHICLE STORAGE (BLOCK 601),Green Mark Gold,FY18,119252,Choa Chu Kang Way,688264,23,Defence Science Technology Agency,HCF and Associates,,PTP Engineers Pte Ltd,,,Planar One & Associates Pte Ltd,Chodai & Buro Engineering Pte Ltd,-,-,-,NEW ERECTION OF A 4-STOREY VEHICLE STORAGE AND WORKSHOP (BLK 601) AT CHOA CHU KANG WAY.,['VRF Unitary Air-conditioners with operating part load efficiency of 0.76kW/ton. Use of energy efficient T5 lights thoughout the development and achieving a 38.78% improvement in lighting power budget. Harvesting rainwater for vehicle washing purposes which in turn saved approximately 2 059.2 cubic meter of water yearly'],Institutional
E0FF9C79-9100-430E-8D1E-F1102A0F12DC,Co-Location of Syariah Court and Tribunal for Maintenance of Parents with Red Cross Home for the Disabled,Green Mark Certified,FY10,7815.87,8 Lengkok Bahru,159052,3,"Ministry of Community Development, Youth and Sports",ATA Architects Pte Ltd,KKT Consultants,Belmacs Pte Ltd,,,,,-,-,-,Co-Location of Syariah Court (SYC) Tribunal Maintenance of Parents (TMP) with Red Cross Home for the Disabled (RCHD) for Ministry of Community Development Youth and Sports located at 8 Lengkok Bahru.,"['Low E-glass usage with efficient sun-shading', 'Usage of recyclable construction materials and recyclable bins in the building premise', 'Efficient M&E fittings- T5 light fittings energy efficient lifts']",Institutional
E1051D7F-BA4E-4351-92D7-8575893F4FB5,Rigel Innovation Centre,Green Mark Gold,FY16,15990.23,"20 Changi Business Park Central 2, Singapore 486031",486031,16,Rigel Technology (S) Pte Ltd,DSA Architects,M-Team Pte Ltd,Rilly Consult / Progressive Engineering & Management,Earthscape Concepts Pte Ltd,,Soil-Build (Pte) Ltd,,-,-,-,6-storey research & development building with a basement carpark for Rigel Technology (S) Pte Ltd. The site is located at 20 Changi Business Park Central 2 with site area of 6 397m2 GFA is 15 990.23m2.,['Use of double glazed Low-E glass2. Use of motion sensors for staircase & toilets3. Energy saving lights to common area'],Industrial
E1125AD1-3E0A-427C-B62B-6A01ABE18E1E,"Blk 643, 644(MSCP), 645, 646, 647, 648, 649, 650(MSCP), 651, 652 Punggol Central",Green Mark Gold Plus,FY15,98203,"BLK 643, 644(MSCP), 645, 646, 647, 648, 649, 650(MSCP), 651, 652 PUNGGOL CENTRAL",820463,19,Pasir Ris-Punggol Town Council,,,,BSG Landscape & Construction Pte Ltd,,,EM Services Pte Ltd,SembCorp Pte Ltd,EM Services Pte Ltd,-,"The Precinct in C29 comprises of 8 residential Blocks; Blk 643 645 646 647 648 649 651 652 and 2 Multi-Storey Carparks Blk 644 & 650 located along 
Punggol Central.  It houses a total number of 889 dwelling units consisting of 772 nos of 217 nos. of 4 Room & 555 nos. of 5 Room type.","['T5 Lightings', 'VVVF Lift System', 'Auto On/Off Switch for High Jet Water Spray', 'Recycling Bins at every block collected every alternate day', 'Open Space Ventilation', 'Solar Photovoltaic Technology (PV System) at Roof Top of selected blocks', 'Roof Garden at Multi-Storey Carpark']",Residential
E120D089-B028-49AC-A783-772C8B9018CC,NEX,Green Mark Gold,FY18,87527,"23 Serangoon Central, Singapore 556083",556083,19,Gold Ridge Pte Ltd,,,,,,,,-,-,-,-,['-'],Retail
e13327e2-ef57-4d27-bc80-12b59f5c1d7a,Heartbeat@Bedok,Green Mark Platinum,FY22,-,"11 Bedok North Street 1, #02-04",469662,-,,,,Rankine & Hill (S) Pte Ltd,,,,Lim See Huiv / UEMS Solutions Pte Ltd,-,-,-,"Heartbeat@Bedok comprises community club, public library, senior care centre, polyclinic, sport centre and commercial to serve as an integrated community hub for residents in the East of Singapore. The building has 1 basement and 7-storeys multi-purpose facility. (GM1817/9/2014)",['-'],Mixed Development
E13EB46E-7E60-44B5-9F19-AE7DF0F4932F,Mandarin Orchard Singapore,Green Mark Certified,FY17,109610.74,"333 Orchard Road, Singapore 238867",238867,9,OUE Hospitality Trust,,,,,,,Mandarin Orchard Engineering Department,-,DEG Greentech,-,Orchard Mandarin Singapore is a mixed development of Hotel Retail and Offices located at 333 Orchard Road Singapore. It has 109 610.74 sq meters area with 2 basements and 2 towers with 39 levels and 37 levels. Mandarin Orchard Singapore is a mixed development of Hotel Retail and Offices located at 333 Orchard Road Singapore. It has 109 610.74 sq meters area with 2 basements and 2 towers with 39 levels and 37 levels. Mandarin Orchard is applying for Greenmark Certified Rating under existing building version 2.1. There are two (2) chiller plant room located in basement 2 and level 7. Both chiller plant room has achieved chiller plant efficiency below 0.9 kW/RT. Auto tube cleaning system is installed in the chiller plant at basement 2. NEWater is used for the cooling tower make up water to reduce the use of potable water. For the lighting system each hotel room has been fitted with LED lights and other areas are now in progress of changing to LED lights. Mandarin Orchard has been awarded with PUBâ€™s Water Efficiency Building Certification. A food digester system has been installed. This is a totally self-contained waste disposal system which turn food waste into liquid and safely discharged it into the sewage system. Any kind of food waste including vegetable fruits raw and cooled meats fishes poultries and dairy products can be thrown directly into the food digester.,['Waste Digestor to convert food waste into water 2. Auto tube cleaning system for Chillers'],Hotel
E15CA2AD-D46C-4D52-9302-74CC13EC4F92,Northshore Trio,Green Mark Gold Plus,FY19,38220.39,"411A, 410, 411, 411B, 410A Northshore Drive, Singapore 821411, 820410, 820411, 822411, 821410",0,0,Housing & Development Board,CHONG NAN HING/ DESIGN LINK ARCHITECTS,UNITED PROJECTS CONSULTANTS PTE LTD,,,,,,-,-,-,-,['-'],Office
E16603FE-9D2E-4878-A9B5-5F1AAD1475A1,Nanyang Executive Centre Nanyang Technological University,Green Mark Certified,FY12,18317.41,"60 Nanyang View, Singapore 639673",639673,22,Nanyang Technological University,,,,,,,Lincolne Scott Ng Pte Ltd,-,-,-,"The Nanyang Executive Centre at Nanyang Technological University is a unit within the Office of Facilities Planning and Management that provides accommodation service and conference facilities for in-residence programmes and short term courses.
 Spanning over 20 000 square metres NEC consist of education wing (3-storey) and guest wing (7-storey) the Centre aims to provide a one-stop hub for continuing education needs residential needs as well as leisure needs for local and international participants.","['Chiller replacement to higher efficiency unit', 'Auto tube condenser cleaning system', 'Refrigrant leakage detection system']",Institutional (School)
E1725E14-C1B6-44C8-940D-9E5B107FF342,BNP PARIBAS Campus Asia Pacific,Green Mark Gold,FY16,4511,"34 & 35 Hendon Road, Singapore 509667",509667,17,BNP PARIBAS,,,,,,,WSP Ng Pte Ltd,-,-,-,Proposed conservation additional/alterations to the existing 2 nos. of 3-storey conservation buildings for the use as training centre on Lot 4655W MK 31 at 34 and 35 Hendon Road (Changi Planning Area).,['Energy efficient air-conditioning system2. Energy efficient lighting system3. PUB Water Efficient Building'],Institutional
E174290E-DB04-4093-8415-7CF769D822FC,Northshore Edge,Green Mark Gold Plus,FY20,56265,"401A, 402, 402A & 402B Northshore Drive",0,0,Housing & Development Board,HDB Building & Research Institute,HDB Building & Research Institute,,TEAMBUILD ENGINEERING & CONSTRUCTION PTE LTD,,Surbana Jurong Consultatnts Pte Ltd,,-,-,-,-,['-'],Office
E18F8D7C-A177-422D-B233-4CAE5BD928D6,King's Centre,Green Mark Gold Plus,FY11,11047,"390 Havelock Road, Singapore 169662",169662,3,City Developments Limited,,,,,,,CBM Solutions Pte Ltd,City Development Limited,CBM Solutions Pte Ltd,-,An 8 storey office-cum-retail bulding located at 390 Havelock Road. The building was completed in 1997 and has a total GFA of 11047 square meters.,"['Estimated energy savings: 849 912 kWh/yr; estimated water savings: 100 m3/yr', 'Chiller plant system efficiency of 0.70 kW/ton', 'Permanent measurement and verification instrumentation for the monitoring of chilled-water plant efficiency and heat balancing', 'Replacement of T8 with T5 lighting', 'CO monitoring and control system for carpark MV at basements', 'NEWater for cooling tower', 'Use of solar PV panel on the roof and green roof']",Mixed Development
e1b3f45a-8126-40f7-ad66-a2c3ca623317,NUS UTown Education Resource Centre,Green Mark Platinum,FY21,12599,"8 College Avenue West, 138608",138608,5,National University of Singapore,,,,,,,NUS Office of Facilities Management,NUS Office of Estate Development,-,-,"4 storey multi programmed facility combining digital commons, student academic and IT support functions.","['Energy efficient district cooling plant', 'Energy efficient LED and T5 lightng', 'Use of chilled beam for cooling of space', 'Motion sensor lighting for all toilets and staircases, select laboratories and corridors', 'WELS Excellent rated water fittings and water sub-meters at every floor to monitor major uses', 'Extensive use of certified sustainable products including low VOC paints and finishes', 'Provision of 110 kWp solar PV system']",Office
